SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,Number
NHBTF2023,N6,6670,6670,6652,6652,6652,6615.15,171,1138140,29-Oct-20,5,INE557F07181,1218
NHBTF2023,N7,7920,7920,7300,7300,7300,7470,4,30020,29-Oct-20,4,INE557F07199,1219
NHPC,EQ,20.1,20.15,19.95,20.05,20.15,20.05,3500434,70100398.45,29-Oct-20,15109,INE848E01016,1220
NHPC,N4,1179.99,1179.99,1179.99,1179.99,1179.99,1143.41,10,11799.9,29-Oct-20,2,INE848E07542,1221
NIACL,EQ,101.3,102.5,100.5,101.05,101.75,101.5,64358,6496411.5,29-Oct-20,1699,INE470Y01017,1222
NIBL,EQ,5.65,5.65,5.5,5.5,5.5,5.65,300,1661.25,29-Oct-20,2,INE047O01014,1223
NIFTYBEES,EQ,129.5,139,124,124.72,124.92,125.4,1442980,180021689.6,29-Oct-20,9381,INF204KB14I2,1224
NIFTYEES,EQ,15000,15466,15000,15466,15466,15300,3,45932,29-Oct-20,3,INF754K01EK3,1225
NIITLTD,EQ,139,139,132.25,134.35,134.05,140.35,439015,59396506.55,29-Oct-20,12496,INE161A01038,1226
NILAINFRA,EQ,4,4.05,3.85,3.95,4,4,297020,1186198.75,29-Oct-20,167,INE937C01029,1227
NILASPACES,EQ,1,1.1,1,1.05,1.05,1.05,61801,64624.35,29-Oct-20,48,INE00S901012,1228
NILKAMAL,EQ,1292,1313.95,1260,1271.75,1265,1312.35,5790,7411015.55,29-Oct-20,809,INE310A01015,1229
NIPPOBATRY,EQ,525.05,534.95,503.95,514.5,515,527.2,1464,755106.45,29-Oct-20,178,INE567A01010,1230
NIRAJ,BE,44.05,47.7,44.05,47,47,46,1010,46522.95,29-Oct-20,10,INE368I01016,1231
NITCO,EQ,17,18.35,17,17.65,17.65,17.15,54427,963891.25,29-Oct-20,419,INE858F01012,1232
NITINFIRE,BZ,0.35,0.4,0.3,0.4,0.4,0.35,583174,207827,29-Oct-20,123,INE489H01020,1233
NITINSPIN,EQ,45.55,50.4,45.55,49.55,50.3,45.85,370582,17884036.85,29-Oct-20,2438,INE229H01012,1234
NKIND,EQ,18.85,18.9,17.3,18.9,18.9,18.2,403,7476.95,29-Oct-20,12,INE542C01019,1235
NLCINDIA,EQ,47.75,48.5,47.5,48.15,48.5,48.05,274679,13154549.05,29-Oct-20,2441,INE589A01014,1236
NMDC,EQ,80.4,81.2,79.4,80.8,80.8,81.1,3216860,257975109.5,29-Oct-20,14675,INE584A01023,1237
NOCIL,EQ,139,141.8,138.15,139.15,138.2,139.7,873926,122193011.1,29-Oct-20,9013,INE163A01018,1238
NOIDATOLL,BE,7.25,7.25,7.25,7.25,7.25,6.95,18375,133218.75,29-Oct-20,43,INE781B01015,1239
NORBTEAEXP,BE,8.6,8.7,7.95,8.05,8.5,8.35,5244,42697.65,29-Oct-20,35,INE369C01017,1240
NOVARTIND,EQ,620.25,628.8,620.1,625.6,627.6,621.9,1833,1142291.95,29-Oct-20,206,INE234A01025,1241
NPBET,EQ,133,135.85,133,135.85,135.85,135.89,225,30210,29-Oct-20,9,INF277K010X4,1242
NRAIL,EQ,180,180.85,177.8,180.1,180,181,3050,547139.1,29-Oct-20,121,INE740D01017,1243
NRBBEARING,EQ,67.85,68.5,66.7,67.45,67.4,68,59071,3974215.05,29-Oct-20,803,INE349A01021,1244
NSIL,EQ,761,761,735.1,742.15,745,753.1,269,199447.5,29-Oct-20,65,INE023A01030,1245
NTL,BE,1.2,1.2,1.2,1.2,1.2,1.25,9093,10911.6,29-Oct-20,14,INE333I01036,1246
NTPC,EQ,87,88.5,86,86.5,86.6,88.1,41915668,3650636770,29-Oct-20,86154,INE733E01010,1247
NTPC,N4,1219.55,1219.55,1219.55,1219.55,1219.55,1205,25,30488.75,29-Oct-20,1,INE733E07JH3,1248
NTPC,N5,1360,1360,1360,1360,1360,1369.69,25,34000,29-Oct-20,1,INE733E07JI1,1249
NTPC,N6,1485,1485,1485,1485,1485,1488,100,148500,29-Oct-20,2,INE733E07JJ9,1250
NTPC,N7,14,14.27,14,14.25,14.27,14.26,25447,362560.6,29-Oct-20,71,INE733E07JP6,1251
NUCLEUS,EQ,580,596.8,565.25,584.15,595,588.05,94767,54579515.5,29-Oct-20,5036,INE096B01018,1252
NXTDIGITAL,EQ,617.65,635,599.45,631.15,627.25,628.2,1401,878247.65,29-Oct-20,249,INE353A01023,1253
OAL,EQ,447,455.75,435,447.15,453,450.25,29000,12812989.45,29-Oct-20,1754,INE959C01023,1254
OBEROIRLTY,EQ,438.9,454.4,431,450.2,450.7,438.25,306993,137154517.5,29-Oct-20,9725,INE093I01010,1255
OCCL,EQ,784.95,786,733.85,781,778.5,771.3,6513,4990176.9,29-Oct-20,537,INE321D01016,1256
OFSS,EQ,3175.2,3175.95,3076,3101.55,3100,3175.2,54133,168135093.1,29-Oct-20,9947,INE881D01027,1257
OIL,EQ,87.1,88,85.2,85.55,85.35,87.65,505965,43606796.1,29-Oct-20,11438,INE274J01014,1258
OILCOUNTUB,EQ,4.1,4.55,4.1,4.5,4.35,4.15,253207,1130421.7,29-Oct-20,253,INE591A01010,1259
OISL,EQ,2.75,2.9,2.75,2.85,2.8,2.8,47296,134693.7,29-Oct-20,50,INE196J01019,1260
OLECTRA,EQ,57.6,59.4,57.1,58.55,58.35,57.75,22530,1310870.7,29-Oct-20,504,INE260D01016,1261
OMAXAUTO,EQ,39.05,40.95,38.45,39.35,40,39.5,5633,222448.75,29-Oct-20,288,INE090B01011,1262
OMAXE,EQ,67,67.05,66.1,66.45,66.35,66.55,25253,1682102.1,29-Oct-20,565,INE800H01010,1263
OMKARCHEM,EQ,7.2,7.2,6.6,7.2,7.2,6.9,62464,442007.25,29-Oct-20,202,INE474L01016,1264
OMMETALS,EQ,17,17.35,16.75,16.9,16.8,17.25,5511,93702.25,29-Oct-20,88,INE239D01028,1265
ONELIFECAP,EQ,5.95,5.95,5.6,5.65,5.65,5.85,549,3113.9,29-Oct-20,9,INE912L01015,1266
ONEPOINT,EQ,13.55,14.55,12.6,14.25,14.25,13.25,54950,771183.05,29-Oct-20,285,INE840Y01011,1267
ONGC,EQ,66.05,66.35,64.1,64.4,64.5,66.35,29901827,1930621893,29-Oct-20,99327,INE213A01029,1268
ONMOBILE,EQ,42,46.45,41.65,44.8,46.15,42.45,693349,31290863.95,29-Oct-20,3737,INE809I01019,1269
ONWARDTEC,EQ,62.9,63.75,60.35,61.45,61.15,63.35,21271,1312361.65,29-Oct-20,533,INE229A01017,1270
OPTIEMUS,EQ,97.25,97.25,97.25,97.25,97.25,102.35,9835,956453.75,29-Oct-20,42,INE350C01017,1271
OPTOCIRCUI,EQ,6.3,6.6,6.1,6.6,6.6,6.3,786686,5074172.4,29-Oct-20,523,INE808B01016,1272
ORBTEXP,EQ,58.5,61.5,57,60.75,59.7,58.55,18941,1137255.8,29-Oct-20,266,INE231G01010,1273
ORICONENT,EQ,18,18.25,17.7,18.1,18,18,14846,268109.1,29-Oct-20,110,INE730A01022,1274
ORIENTABRA,EQ,19.8,20.6,19.55,19.9,19.8,19.8,36001,721602.25,29-Oct-20,393,INE569C01020,1275
ORIENTALTL,EQ,8.3,8.7,8.25,8.6,8.7,8.45,4897,41331.85,29-Oct-20,65,INE998H01012,1276
ORIENTBELL,EQ,133,133.1,125.1,128.8,128.5,134.55,52617,6797376,29-Oct-20,1529,INE607D01018,1277
ORIENTCEM,EQ,65.7,67,63.7,66.35,66.7,65.8,887737,58533046.25,29-Oct-20,5173,INE876N01018,1278
ORIENTELEC,EQ,212,220.8,205.05,211.85,206.3,203.55,2216260,473328336.9,29-Oct-20,39298,INE142Z01019,1279
ORIENTHOT,EQ,19.9,20.1,19.35,19.65,19.9,19.7,9278,183611.25,29-Oct-20,80,INE750A01020,1280
ORIENTLTD,EQ,70.9,70.9,64.2,67,67,67.55,420,27595.85,29-Oct-20,27,INE609C01024,1281
ORIENTPPR,EQ,16,16.25,15.95,16.1,16.2,16.15,122900,1978481.95,29-Oct-20,418,INE592A01026,1282
ORIENTREF,EQ,186,189.65,182.4,187.95,188,186.9,45253,8453839.9,29-Oct-20,845,INE743M01012,1283
ORISSAMINE,EQ,2180,2191.2,2105,2121.85,2120,2180,5353,11485268,29-Oct-20,1140,INE725E01024,1284
ORTEL,BZ,0.85,0.85,0.8,0.85,0.85,0.85,4162,3462.1,29-Oct-20,8,INE849L01019,1285
ORTINLABSS,EQ,21.1,21.55,21,21.05,21.05,21.7,10230,216112.35,29-Oct-20,92,INE749B01012,1286
OSWALAGRO,EQ,8.6,8.8,8.55,8.6,8.65,8.6,42820,371992.4,29-Oct-20,176,INE142A01012,1287
OSWALSEEDS,SM,47.4,47.4,47.4,47.4,47.4,46.55,4000,189600,29-Oct-20,1,INE00IK01011,1288
PAGEIND,EQ,20170,20250,19720.05,19914.75,19950,20197.1,45416,906339468.8,29-Oct-20,14948,INE761H01022,1289
PAISALO,EQ,398.55,399.05,385.1,389.15,385.1,392.2,37165,14659329,29-Oct-20,383,INE420C01042,1290
PALASHSECU,EQ,30.95,30.95,30,30,30,29.65,2,60.95,29-Oct-20,2,INE471W01019,1291
PALREDTEC,BE,29.8,29.8,27.45,27.65,27.65,28.85,563,15996.35,29-Oct-20,13,INE218G01033,1292
PANACEABIO,EQ,175.6,176.85,172.85,173.5,173,177.05,25407,4430602.7,29-Oct-20,774,INE922B01023,1293
PANACHE,EQ,45,45.15,44,44,44,45.65,4575,203804.9,29-Oct-20,20,INE895W01019,1294
PANAMAPET,EQ,55.6,55.6,52.1,54.45,55,55.6,138228,7433642.95,29-Oct-20,1357,INE305C01029,1295
PAPERPROD,EQ,273.5,280.4,268,269.85,270,273.5,403200,109487398.1,29-Oct-20,4627,INE275B01026,1296
PAR,SM,54.1,54.35,54.1,54.2,54.35,55.9,4000,216900,29-Oct-20,2,INE04LG01015,1297
PARABDRUGS,BZ,2.45,2.5,2.35,2.5,2.5,2.45,3526,8427.35,29-Oct-20,31,INE618H01016,1298
PARACABLES,EQ,6.9,7.1,6.7,6.95,6.95,7,68194,473543.55,29-Oct-20,146,INE074B01023,1299
PARAGMILK,EQ,106,109.65,104.6,105.8,105.7,106,368702,39497442.25,29-Oct-20,3845,INE883N01014,1300
PARIN,SM,67,67,67,67,67,59,2000,134000,29-Oct-20,1,INE00U801010,1301
PARSVNATH,EQ,2.3,2.4,2.25,2.35,2.4,2.35,31334,72518.8,29-Oct-20,163,INE561H01026,1302
PASHUPATI,SM,57.6,57.6,57.6,57.6,57.6,57.8,38400,2211840,29-Oct-20,3,INE124Y01010,1303
PATELENG,EQ,10.55,10.55,9.9,10,10.1,10.55,1138617,11578853.95,29-Oct-20,2680,INE244B01030,1304
PATINTLOG,EQ,20.65,21.75,20.25,20.75,21.75,21.55,12620,263250.35,29-Oct-20,149,INE529D01014,1305
PATSPINLTD,EQ,4.1,4.4,4.1,4.35,4.35,4.25,4930,20569.75,29-Oct-20,8,INE790C01014,1306
PCJEWELLER,EQ,15,16,14.95,15.7,15.7,15.25,1242205,19463390.8,29-Oct-20,3060,INE785M01013,1307
PDMJEPAPER,EQ,15.95,16.4,15.5,15.6,15.6,15.9,116698,1840988.3,29-Oct-20,543,INE865T01018,1308
PDSMFL,EQ,341,365,341,353.9,351.35,342.15,2423,860926.2,29-Oct-20,174,INE111Q01013,1309
PEARLPOLY,EQ,16.05,16.4,15.7,15.7,15.7,16.5,23008,369712.95,29-Oct-20,20,INE844A01013,1310
PEL,EQ,1285,1285,1197.9,1215.35,1216,1283.95,2352541,2894214379,29-Oct-20,79611,INE140A01024,1311
PENIND,EQ,16.25,16.7,16.25,16.55,16.5,16.7,54325,894840.7,29-Oct-20,262,INE932A01024,1312
PENINLAND,EQ,4,4.05,3.85,3.9,3.95,3.9,49742,196564.5,29-Oct-20,93,INE138A01028,1313
PERSISTENT,EQ,1145.2,1193,1138.9,1171.35,1160,1160.7,116033,133738318.9,29-Oct-20,6785,INE262H01013,1314
PETRONET,EQ,227.1,231.55,226.1,230.45,228.75,228.7,2872342,657987771.7,29-Oct-20,49570,INE347G01014,1315
PFC,EQ,85,86.05,84.4,85.2,85.25,85.8,3143731,267498217.6,29-Oct-20,22418,INE134E01011,1316
PFC,N3,1298,1298,1298,1298,1298,1301,10,12980,29-Oct-20,1,INE134E07588,1317
PFC,N4,1052,1053.99,1049.99,1049.99,1049.99,1049.83,1530,1609368.6,29-Oct-20,11,INE134E07190,1318
PFC,N5,1209,1209,1209,1209,1209,1204,2,2418,29-Oct-20,1,INE134E07208,1319
PFC,N6,1163.99,1163.99,1105,1151.19,1150.01,1229.99,3408,3921931.94,29-Oct-20,62,INE134E07422,1320
PFC,N8,1410.8,1439.8,1410.45,1410.75,1410.45,1507.99,473,672074.4,29-Oct-20,22,INE134E07463,1321
PFIZER,EQ,5040,5050,4956.95,5035.75,5046.25,5083.7,24794,124315229.5,29-Oct-20,4379,INE182A01018,1322
PFOCUS,EQ,38.8,40.25,38,38.65,38.8,38.6,12262,478545.45,29-Oct-20,247,INE367G01038,1323
PFS,EQ,18.55,19.25,18.1,18.95,18.75,18.6,1053916,19791143.65,29-Oct-20,3563,INE560K01014,1324
PGEL,BE,104,109.8,103.5,106.25,108.9,108.9,9992,1069607.65,29-Oct-20,102,INE457L01011,1325
PGHH,EQ,10349.9,10425.05,10300,10388.9,10370,10361.5,3158,32748059.3,29-Oct-20,1209,INE179A01014,1326
PGHL,EQ,5139,5239.3,5085.15,5191.1,5198,5117.35,23497,121530441.3,29-Oct-20,4661,INE199A01012,1327
PGIL,EQ,171.05,172.15,164.05,167.95,168,171.9,7437,1245600.95,29-Oct-20,329,INE940H01014,1328
PHILIPCARB,EQ,143.4,144.65,140.4,141,140.8,145.5,699857,99048593.15,29-Oct-20,10932,INE602A01023,1329
PHOENIXLTD,EQ,576.2,588,565.7,579.05,576,576.55,135468,78365781.05,29-Oct-20,17009,INE211B01039,1330
PIDILITIND,EQ,1533,1600,1526.05,1590.85,1595,1518.6,4759520,7510987159,29-Oct-20,137142,INE318A01026,1331
PIIND,EQ,2178.7,2220.2,2141.15,2158.15,2161,2114.55,480368,1038058983,29-Oct-20,51679,INE603J01030,1332
PILANIINVS,EQ,1860.05,1966,1845,1892.55,1877.6,1918.25,1530,2895182.1,29-Oct-20,376,INE417C01014,1333
PILITA,EQ,6.7,6.7,6.55,6.6,6.6,6.55,20598,137415.55,29-Oct-20,32,INE600A01035,1334
PIONDIST,EQ,100.05,101.55,98.75,99,98.95,100.55,4691,466908.35,29-Oct-20,122,INE889E01010,1335
PIONEEREMB,EQ,19.8,20,19.65,20,20,19.9,10593,211518.7,29-Oct-20,31,INE156C01018,1336
PITTIENG,EQ,33,33.25,32.5,32.7,32.55,32.9,258342,8443393.95,29-Oct-20,1204,INE450D01021,1337
PKTEA,BE,174.25,174.25,165.55,165.55,165.55,174.25,663,109889.8,29-Oct-20,26,INE431F01018,1338
PLASTIBLEN,EQ,205,219.5,201.2,207.55,206,202.7,48259,10272415,29-Oct-20,1506,INE083C01022,1339
PNB,EQ,27,27,26.3,26.6,26.75,27.1,33996051,902669537.7,29-Oct-20,48120,INE160A01022,1340
PNBGILTS,EQ,38,38.2,37.65,37.85,37.9,38.1,75443,2861487.05,29-Oct-20,605,INE859A01011,1341
PNBHOUSING,EQ,342.2,347.6,338,345.05,344.35,351,269018,92395619.4,29-Oct-20,12346,INE572E01012,1342
PNC,EQ,12.5,12.9,11.55,11.75,11.75,12.6,15033,178751.15,29-Oct-20,141,INE392B01011,1343
PNCINFRA,EQ,166.2,170.9,163.55,169.6,167.8,167.95,80022,13407071.7,29-Oct-20,3123,INE195J01029,1344
PODDARHOUS,EQ,150.55,150.55,148,149.85,150.4,150.7,214,32087.5,29-Oct-20,48,INE888B01018,1345
PODDARMENT,EQ,175.45,181.15,175,178.15,177.4,179.05,1820,323574.2,29-Oct-20,201,INE371C01013,1346
POKARNA,EQ,136.95,138,134,134.7,134.95,135.25,31531,4259901.55,29-Oct-20,1006,INE637C01025,1347
POLYCAB,EQ,934,934,901.05,909.85,911,937.4,284243,259811452.9,29-Oct-20,15675,INE455K01017,1348
POLYMED,EQ,475,493,473.25,482.55,483.15,484.7,75248,36403245.3,29-Oct-20,3528,INE205C01021,1349
POLYPLEX,EQ,790,792.75,761.25,768.2,766.95,800.85,80725,62644080.2,29-Oct-20,5392,INE633B01018,1350
PONNIERODE,EQ,152.05,155.4,150.5,152.75,150.5,153.35,5646,862429.75,29-Oct-20,446,INE838E01017,1351
POWERGRID,EQ,171.05,173.3,170.25,171.6,171.2,172.85,9930549,1706614442,29-Oct-20,69226,INE752E01010,1352
POWERINDIA,EQ,986,986,959.85,980.4,980.75,986.3,14531,14256754.25,29-Oct-20,863,INE07Y701011,1353
POWERMECH,EQ,389,389,378,381.9,383,384.05,10435,3984281.9,29-Oct-20,525,INE211R01019,1354
PPAP,EQ,215.05,220.45,209,212.8,215,217.3,19360,4139859.65,29-Oct-20,787,INE095I01015,1355
PPL,EQ,69,71.5,67.75,71,71.5,69.15,155515,10948886.4,29-Oct-20,2266,INE050001010,1356
PRABHAT,EQ,54.2,54.35,52.4,52.95,52.7,54.7,42458,2256273.2,29-Oct-20,448,INE302M01033,1357
PRADIP,EQ,0.55,0.55,0.55,0.55,0.55,0.5,1500,825,29-Oct-20,2,INE495J01015,1358
PRAENG,EQ,6.3,6.75,6.3,6.6,6.75,6.35,3760,24552.95,29-Oct-20,35,INE505C01016,1359
PRAJIND,EQ,76.3,79.65,76.1,77.95,77.6,77.95,2193028,171282918.6,29-Oct-20,13331,INE074A01025,1360
PRAKASH,EQ,43.8,44.5,43.05,43.85,43.85,44.15,270082,11836087.9,29-Oct-20,1206,INE603A01013,1361
PRAKASHSTL,EQ,0.7,0.7,0.65,0.65,0.65,0.7,201883,134278.15,29-Oct-20,69,INE696K01024,1362
PRAXIS,BE,31.55,32.45,30.3,30.6,31,31.8,5859,182578.5,29-Oct-20,73,INE546Y01022,1363
PRECAM,EQ,32.9,32.9,32.25,32.45,32.3,32.9,60301,1964237.4,29-Oct-20,368,INE484I01029,1364
PRECOT,BE,42.85,42.85,41.8,42.85,42.85,40.85,6913,294765.8,29-Oct-20,71,INE283A01014,1365
PRECWIRE,EQ,124.5,128.95,124.5,127.2,127.1,128.65,7840,1000940.8,29-Oct-20,201,INE372C01029,1366
PREMEXPLN,EQ,119,119,114.15,114.45,114.2,118.6,2243,260339.4,29-Oct-20,74,INE863B01011,1367
PREMIER,BE,2.7,2.85,2.7,2.7,2.7,2.75,2058,5597.35,29-Oct-20,17,INE342A01018,1368
PREMIERPOL,EQ,21.5,21.95,20.85,21.9,20.95,21.5,1295,27817.45,29-Oct-20,13,INE309M01012,1369
PRESSMN,EQ,16.05,16.85,16,16.15,16.1,16.1,14405,233397.5,29-Oct-20,155,INE980A01023,1370
PRESTIGE,EQ,243.9,246.75,241.05,244.55,246.7,245,181466,44377836.8,29-Oct-20,7363,INE811K01011,1371
PRICOLLTD,EQ,58,62.05,57.5,62.05,62.05,59.1,434473,26777560.85,29-Oct-20,2014,INE726V01018,1372
PRIMESECU,EQ,46.15,46.15,44.2,44.65,44.65,45.3,10306,464202.65,29-Oct-20,485,INE032B01021,1373
PRINCEPIPE,EQ,230,233,227.05,229.15,228.6,230.45,69732,16056330.9,29-Oct-20,2140,INE689W01016,1374
PRIVISCL,EQ,522.95,530,516.75,520.55,521,528.75,12608,6602350.95,29-Oct-20,609,INE959A01019,1375
PROSEED,BE,0.3,0.35,0.3,0.3,0.3,0.3,110058,33172.85,29-Oct-20,44,INE217G01027,1376
PROZONINTU,EQ,16,16.55,15.8,16.25,16.3,16.3,57443,931753.7,29-Oct-20,334,INE195N01013,1377
PRSMJOHNSN,EQ,71.5,72.5,71.1,71.5,71.3,72.95,142912,10233363.25,29-Oct-20,1372,INE010A01011,1378
PSB,EQ,10.7,10.7,10.55,10.6,10.55,10.7,72293,765343.05,29-Oct-20,229,INE608A01012,1379
PSPPROJECT,EQ,390.5,392.3,386.15,387.9,387,390.95,5838,2275284.25,29-Oct-20,537,INE488V01015,1380
PSUBNKBEES,EQ,14.03,14.03,13.75,13.9,13.86,14.03,185481,2567417.2,29-Oct-20,419,INF204KB16I7,1381
PTC,EQ,45.85,47.6,45.15,47.15,47.1,46.15,927423,43309573.1,29-Oct-20,7944,INE877F01012,1382
PTL,EQ,40,40,38.15,39.25,39.1,39.35,41880,1638052.75,29-Oct-20,497,INE034D01031,1383
PULZ,SM,13.2,13.2,13.2,13.2,13.2,12.6,4000,52800,29-Oct-20,1,INE335X01014,1384
PUNJABCHEM,EQ,611,627.05,611,614.05,613,623.05,1140,701752.4,29-Oct-20,225,INE277B01014,1385
PUNJLLOYD,BZ,1.5,1.5,1.45,1.45,1.45,1.5,32064,46688.2,29-Oct-20,40,INE701B01021,1386
PURVA,EQ,43.55,44.9,43.1,44.55,44.45,44.25,20518,906396.85,29-Oct-20,242,INE323I01011,1387
PVR,EQ,1063.25,1075.5,1049.15,1064.35,1062,1083.9,1687830,1795305114,29-Oct-20,52026,INE191H01014,1388
QGOLDHALF,EQ,2209.8,2229,2196,2204,2204,2221,1422,3133494.55,29-Oct-20,95,INF082J01010,1389
QNIFTY,EQ,1200,1202,1198,1202,1202,1208,16,19214.7,29-Oct-20,7,INF082J01028,1390
QUESS,EQ,403.3,407.95,364,403.85,403.5,407.65,228234,88971762.25,29-Oct-20,10596,INE615P01015,1391
QUICKHEAL,EQ,164,165,160,160.55,160.45,165.15,254864,41386293.9,29-Oct-20,6177,INE306L01010,1392
RADICO,EQ,453.9,453.9,438,445.7,443,453.9,255032,113709253,29-Oct-20,12603,INE944F01028,1393
RADIOCITY,EQ,20.9,22.35,20.65,21.65,21.7,21.35,347266,7480946.6,29-Oct-20,962,INE919I01024,1394
RAIN,EQ,105,105.5,101,103.75,104.25,104.45,890672,92100747.9,29-Oct-20,17432,INE855B01025,1395
RAJESHEXPO,EQ,454.95,462.4,445.05,455.15,462.4,454.8,80537,36281723.5,29-Oct-20,7029,INE343B01030,1396
RAJMET,SM,28.75,29,28.75,29,29,28.85,16000,462000,29-Oct-20,2,INE00KV01014,1397
RAJRATAN,EQ,382.95,382.95,351.75,359.75,359.95,370.45,25879,9243889.85,29-Oct-20,3672,INE451D01011,1398
RAJRAYON,BZ,0.15,0.15,0.1,0.15,0.15,0.15,46940,6103.45,29-Oct-20,15,INE533D01024,1399
RAJSREESUG,EQ,13.2,13.4,12.5,13.2,13.2,13.2,2914,38082.45,29-Oct-20,25,INE562B01019,1400
RAJTV,EQ,34.15,34.2,32.85,33.85,34.1,34.1,2587,87369.2,29-Oct-20,37,INE952H01027,1401
RALLIS,EQ,253.65,255.05,246.1,247.05,247,253.65,316141,78732580.95,29-Oct-20,9410,INE613A01020,1402
RAMANEWS,EQ,12.6,12.85,12.5,12.6,12.75,12.7,6636,83840,29-Oct-20,51,INE278B01020,1403
RAMASTEEL,BE,44.25,44.25,42.4,44.25,44.25,44.35,4602,203396.6,29-Oct-20,14,INE230R01027,1404
RAMCOCEM,EQ,768,795.65,762.95,788.75,794.7,770.75,491520,383212223.6,29-Oct-20,9141,INE331A01037,1405
RAMCOIND,EQ,186,188.95,184.8,187.15,187.6,186.05,42488,7945436.8,29-Oct-20,1181,INE614A01028,1406
RAMCOSYS,EQ,467.55,488.2,462.4,475,474.1,477.05,179160,85388569.7,29-Oct-20,4400,INE246B01019,1407
RAMKY,EQ,28.65,29.5,28.55,29.25,29.5,28.6,33987,984943.35,29-Oct-20,154,INE874I01013,1408
RAMSARUP,BZ,0.6,0.6,0.55,0.55,0.55,0.6,6056,3335.8,29-Oct-20,15,INE005D01015,1409
RANASUG,BE,5.75,5.75,5.6,5.65,5.6,5.7,51946,294278.85,29-Oct-20,90,INE625B01014,1410
RANEENGINE,EQ,197.95,197.95,190,191.4,190.25,193.75,3354,652554.45,29-Oct-20,172,INE222J01013,1411
RANEHOLDIN,EQ,410.05,410.6,399.5,401.05,405.5,410.15,10567,4254640.75,29-Oct-20,774,INE384A01010,1412
RATNAMANI,EQ,1265,1286,1265,1275.1,1275,1274,7052,8984887.4,29-Oct-20,1986,INE703B01027,1413
RAYMOND,EQ,274,275.6,271.4,273.5,273.75,277.95,235004,64240406,29-Oct-20,6239,INE301A01014,1414
RBL,EQ,635.35,654,626.15,650.25,649,636.7,19614,12625488.8,29-Oct-20,1449,INE244J01017,1415
RBLBANK,EQ,177.4,182,171.15,174.75,174.3,175.35,31283784,5495637136,29-Oct-20,148087,INE976G01028,1416
RCF,EQ,42.55,42.8,42.15,42.3,42.3,42.95,343352,14548114.35,29-Oct-20,2239,INE027A01015,1417
RCOM,BE,1.7,1.7,1.6,1.7,1.7,1.65,14253215,23679547.05,29-Oct-20,4612,INE330H01018,1418
RECLTD,EQ,99.5,100.95,99.3,100.35,100.55,100.8,5819030,582871667.5,29-Oct-20,48903,INE020B01018,1419
RECLTD,N1,1128.99,1129,1125,1128.99,1129,1120,70,79009.5,29-Oct-20,4,INE020B07GW6,1420
RECLTD,N6,1320,1340,1320,1340,1340,1336.23,60,80200,29-Oct-20,2,INE020B07HP8,1421
RECLTD,N9,1350,1350,1327.15,1334.17,1341,1348.95,550,735761.05,29-Oct-20,14,INE020B07HS2,1422
RECLTD,NE,1200,1200,1200,1200,1200,1200,200,240000,29-Oct-20,1,INE020B07IF7,1423
RECLTD,NF,1350.26,1350.26,1350.26,1350.26,1350.26,1337.6,100,135026,29-Oct-20,1,INE020B07IG5,1424
RECLTD,NI,1225,1243.89,1222,1243.89,1243.89,1244.69,81,99048.89,29-Oct-20,4,INE020B07GH7,1425
REDINGTON,EQ,122,137,121.05,128.35,129.1,122.8,392320,49840190.65,29-Oct-20,6441,INE891D01026,1426
REFEX,EQ,46.1,47.75,46.1,47.05,47.2,46.85,37407,1760643.35,29-Oct-20,426,INE056I01017,1427
RELAXO,EQ,661,662.7,651.15,658.5,660,663.85,69598,45816444.9,29-Oct-20,8117,INE131B01039,1428
RELCAPITAL,EQ,8.25,9.05,8.05,9.05,9.05,8.25,1856084,16305646.15,29-Oct-20,2340,INE013A01015,1429
RELIABLE,SM,25.2,25.2,25.2,25.2,25.2,26.45,7200,181440,29-Oct-20,1,INE375Y01018,1430
RELIANCE,EQ,1997,2042,1991,2026.9,2029.05,2011.45,14147681,28572185906,29-Oct-20,382087,INE002A01018,1431
RELIANCEPP,E1,1125,1170.8,1122.4,1155.95,1164,1142.2,1283301,1480386426,29-Oct-20,55443,IN9002A01024,1432
RELIGARE,EQ,50.8,53.45,49.4,52.8,52.5,50.8,398182,20658239.3,29-Oct-20,2030,INE621H01010,1433
RELINFRA,EQ,20.05,21.1,19.55,20.7,21.1,20.1,3747414,77739098.4,29-Oct-20,6378,INE036A01016,1434
REMSONSIND,EQ,80.1,87.05,79,83.3,83.95,81.05,847,69218.9,29-Oct-20,58,INE474C01015,1435
RENUKA,EQ,9.8,10.25,9.7,9.9,9.95,9.95,1478745,14623402.5,29-Oct-20,1024,INE087H01022,1436
REPCOHOME,EQ,199,199,194,196.15,196.35,201.05,133188,26123789.15,29-Oct-20,2382,INE612J01015,1437
REPL,SM,55.8,56.15,55.8,56.15,56.15,53.5,27000,1514100,29-Oct-20,8,INE364Z01019,1438
REPRO,EQ,363.05,363.05,350,354.1,354,366.9,6365,2251772.15,29-Oct-20,288,INE461B01014,1439
RESPONIND,EQ,130,142,129.15,137.5,138,131.6,227885,30617925.75,29-Oct-20,3211,INE688D01026,1440
REVATHI,EQ,438.05,439.05,416.15,424.2,425,441.25,4301,1817427.6,29-Oct-20,304,INE617A01013,1441
